crystallizable,non-crystallizable,Label
1.1074097,-0.10740967,Train3656
-2.4253273,3.4253273,Train24286
-4.2869754,5.2869754,Train22131
-2.2442074,3.2442074,Train6078
-4.213817,5.213817,Train8061
0.22473305,0.77526695,Train1204
2.2987745,-1.2987745,Train14426
-4.012329,5.012329,Train11946
0.38072157,0.61927843,Train1508
1.8518388,-0.8518389,Train8024
-0.42480397,1.424804,Train8438
-2.7269044,3.7269044,Train21577
-5.5104666,6.5104666,Train12902
-5.8623247,6.8623247,Train11463
-1.5215807,2.5215807,Train9732
-5.446064,6.446064,Train13365
-3.8103337,4.8103337,Train24384
-6.2212443,7.2212443,Train7062
-5.05586,6.05586,Train25733
0.66144156,0.33855847,Train4829
-4.7329445,5.7329445,Train11909
2.2174716,-1.2174716,Train1340
-6.3391743,7.3391743,Train12090
3.9430175,-2.9430175,Train1888
3.662525,-2.662525,Train2792
1.5023212,-0.5023212,Train483
-1.1940122,2.1940122,Train25366
-1.9072075,2.9072075,Train8365
-2.1055152,3.1055152,Train25893
2.431607,-1.431607,Train5180
-0.5163907,1.5163907,Train73
-1.369319,2.369319,Train3463
1.4729214,-0.4729214,Train1021
-2.8656127,3.8656127,Train7446
2.1858213,-1.1858213,Train4338
0.22073919,0.7792608,Train542
0.9240006,0.07599941,Train18792
0.54284275,0.45715725,Train20251
-4.480239,5.480239,Train17557
-5.9475694,6.9475694,Train13214
-3.6049623,4.6049623,Train25920
0.9832879,0.016712153,Train8345
-2.2078018,3.2078018,Train11063
3.3245149,-2.3245149,Train1448
-0.8893163,1.8893163,Train1094
-3.1199918,4.119992,Train10017
3.1360695,-2.1360695,Train2947
0.56353486,0.4364651,Train2466
-1.9443867,2.9443867,Train15368
-2.6299012,3.6299012,Train15264
-1.2064784,2.2064784,Train25617
-0.515102,1.515102,Train9253
2.0771856,-1.0771858,Train18730
2.3560271,-1.356027,Train445
1.0205593,-0.02055936,Train2223
-4.741191,5.741191,Train14980
-5.5055146,6.5055146,Train22668
-4.593134,5.593134,Train13735
-0.7981969,1.7981969,Train378
-0.8548963,1.8548963,Train1961
-0.47494972,1.4749497,Train5371
-0.28315187,1.2831519,Train450
-0.6878532,1.6878532,Train6746
-2.803699,3.803699,Train12951
0.82922965,0.17077035,Train3453
-6.640812,7.640812,Train12431
-2.2767105,3.2767105,Train20204
3.9240537,-2.9240537,Train3084
2.7067041,-1.7067043,Train4086
-4.4594784,5.4594784,Train13942
-1.1547031,2.1547031,Train7841
-3.3496962,4.349696,Train13734
3.3285236,-2.3285236,Train5319
1.2646209,-0.26462093,Train16628
-1.7928388,2.7928388,Train16457
-0.7613398,1.7613398,Train16321
-6.3472056,7.3472056,Train22872
-5.0154543,6.0154543,Train14173
-2.4813159,3.4813159,Train10357
-2.1084237,3.1084237,Train11385
-1.2882092,2.2882092,Train23603
-3.7480955,4.7480955,Train6991
0.8876689,0.11233109,Train5572
1.4055969,-0.40559682,Train16298
-2.619387,3.619387,Train16226
-2.9333806,3.9333806,Train2109
1.3206208,-0.32062083,Train105
-6.3495946,7.3495946,Train24596
-2.1183543,3.1183543,Train23580
1.9236577,-0.92365766,Train85
-3.637055,4.637055,Train6669
3.311377,-2.311377,Train392
-0.31771982,1.3177198,Train15256
-4.973314,5.973314,Train21304
-3.1221337,4.1221337,Train4895
-6.5808578,7.5808578,Train11906
-1.9206841,2.920684,Train14804
-1.2914126,2.2914126,Train21344
-0.85069597,1.850696,Train11904
-1.880486,2.880486,Train7085
-1.6087587,2.6087587,Train25476
-5.8671203,6.8671203,Train11882
1.0524092,-0.052409176,Train11041
0.6971492,0.30285078,Train4015
-4.5869365,5.5869365,Train12270
1.2602692,-0.2602691,Train925
-0.49217367,1.4921737,Train24161
0.2874664,0.7125336,Train3692
-2.514708,3.514708,Train16727
-0.57505417,1.5750542,Train676
-0.047161937,1.0471619,Train3959
-4.409341,5.409341,Train13250
-5.1646485,6.1646485,Train12966
-4.3240004,5.3240004,Train19398
1.6542614,-0.6542613,Train1906
-4.59997,5.59997,Train16480
1.983054,-0.98305404,Train25735
-3.7148752,4.714875,Train16638
-1.5803773,2.5803773,Train24516
0.12266266,0.87733734,Train15673
-1.9967067,2.9967067,Train4752
-5.7684565,6.7684565,Train12441
0.35236305,0.64763695,Train1721
-6.296491,7.296491,Train11718
-1.745014,2.745014,Train8769
-3.0485053,4.0485053,Train7895
-1.362508,2.362508,Train11735
-1.6506958,2.6506958,Train17083
-3.419405,4.419405,Train7387
-2.423909,3.423909,Train4930
1.0733465,-0.07334647,Train3433
-3.7246456,4.7246456,Train12822
-1.6804128,2.6804128,Train7911
-3.6439424,4.6439424,Train23364
3.3633506,-2.3633506,Train3061
3.0718062,-2.0718062,Train9715
0.39103478,0.6089652,Train19604
-4.5430384,5.5430384,Train12028
0.29412615,0.70587385,Train338
-2.892076,3.892076,Train3062
-0.46117926,1.4611793,Train2357
-3.3457317,4.3457317,Train13481
-5.3490167,6.3490167,Train22365
-4.5837116,5.5837116,Train12089
-6.561123,7.561123,Train21983
-4.574318,5.574318,Train8451
-4.86274,5.86274,Train13740
-0.8825443,1.8825443,Train505
0.99683076,0.0031692311,Train1684
-4.6553392,5.6553392,Train25318
-1.471061,2.471061,Train16855
-0.4586178,1.4586178,Train4248
-1.244498,2.244498,Train6288
-0.7087182,1.7087182,Train3547
-2.2010713,3.2010713,Train25561
-0.44790983,1.4479098,Train16181
-0.03864336,1.0386434,Train25219
-0.8667959,1.8667959,Train20281
-1.4288843,2.4288843,Train18387
-3.3350472,4.3350472,Train2799
-4.1249533,5.1249533,Train14640
0.024213612,0.9757864,Train4616
-4.686254,5.686254,Train12442
-0.09597409,1.0959741,Train23708
-0.54479194,1.5447919,Train2146
0.6156526,0.38434738,Train18512
0.74100477,0.25899523,Train19860
2.2785134,-1.2785134,Train23130
-0.5654025,1.5654025,Train19057
-4.8600464,5.8600464,Train21862
-2.4576008,3.4576008,Train15941
-3.1337485,4.1337485,Train6737
1.9761429,-0.9761428,Train3902
3.4792442,-2.4792442,Train2773
1.1001043,-0.10010429,Train11097
-3.8304677,4.8304677,Train13710
-5.9767356,6.9767356,Train11590
0.07598519,0.9240148,Train16686
-0.90905976,1.9090598,Train3973
0.6188787,0.3811213,Train886
-2.816593,3.816593,Train20186
1.3036582,-0.30365822,Train15096
-3.4142213,4.4142213,Train2159
0.9713545,0.0286455,Train390
-0.13125765,1.1312577,Train14695
-2.59105,3.59105,Train23178
1.3629146,-0.36291456,Train8252
0.63367075,0.36632925,Train1493
-0.96264374,1.9626437,Train5674
-3.8221545,4.8221545,Train7742
-5.6023517,6.6023517,Train21845
3.0685253,-2.0685253,Train2986
2.9422274,-1.9422272,Train6676
-3.618578,4.618578,Train24673
1.175849,-0.1758489,Train2654
0.1513021,0.8486979,Train15662
-3.3693047,4.3693047,Train14567
1.1629673,-0.1629673,Train375
-0.70498013,1.7049801,Train9839
-4.488722,5.488722,Train22171
1.2351089,-0.2351089,Train456
-2.3838344,3.3838344,Train5247
2.5746875,-1.5746874,Train3338
0.07619077,0.92380923,Train4112
-2.6035979,3.6035979,Train7755
-4.8344784,5.8344784,Train20414
2.5901275,-1.5901276,Train1265
-4.6758547,5.6758547,Train13984
2.2856069,-1.285607,Train694
-4.098298,5.098298,Train12894
2.1430137,-1.1430137,Train11191
2.1118028,-1.1118028,Train8679
-3.9565468,4.956547,Train16730
-6.3018146,7.3018146,Train11861
-1.302999,2.302999,Train17022
0.08074772,0.9192523,Train473
-1.7557566,2.7557566,Train16644
1.2423521,-0.24235211,Train476
3.5554292,-2.5554292,Train2533
-1.9973607,2.9973607,Train10582
1.3376731,-0.3376731,Train25776
1.4726458,-0.47264573,Train6801
-0.48131323,1.4813132,Train3228
-2.4254293,3.4254293,Train25470
-3.7699046,4.7699046,Train4920
1.4143964,-0.41439638,Train7672
-3.3126512,4.312651,Train7607
-3.8730273,4.8730273,Train4346
-0.25565624,1.2556562,Train1088
-3.8194637,4.8194637,Train17485
2.0554385,-1.0554386,Train332
-5.139968,6.139968,Train7416
-0.97423947,1.9742395,Train18344
-0.7297466,1.7297466,Train25276
-4.480061,5.480061,Train11711
1.7633481,-0.76334816,Train360
-5.963341,6.963341,Train8037
2.2628121,-1.262812,Train1319
-0.4667499,1.4667499,Train3506
0.21668184,0.78331816,Train23971
-4.8216653,5.8216653,Train7327
-0.46357858,1.4635786,Train7425
-2.649982,3.649982,Train17397
-3.7268753,4.7268753,Train23886
0.39786595,0.60213405,Train16534
-4.703133,5.703133,Train23647
0.25857162,0.7414284,Train7676
-3.0129752,4.012975,Train5495
-2.052859,3.052859,Train7573
-0.898363,1.898363,Train24347
-2.29207,3.29207,Train21849
-6.4460454,7.4460454,Train25015
-4.343296,5.343296,Train17606
0.019974887,0.9800251,Train9624
-5.1424813,6.1424813,Train7855
1.5277755,-0.52777547,Train25195
2.7019515,-1.7019515,Train25315
-2.6814249,3.6814249,Train4711
-7.121005,8.121005,Train11971
1.2197604,-0.2197604,Train5292
1.063567,-0.06356703,Train2240
-1.69838,2.69838,Train21377
-2.8384101,3.8384101,Train20783
-6.0491767,7.0491767,Train13037
1.5960191,-0.59601915,Train6802
-1.5354311,2.5354311,Train10643
-0.8515136,1.8515136,Train15572
-4.228937,5.228937,Train22941
-1.9802771,2.980277,Train14592
-5.342067,6.342067,Train24644
1.3923532,-0.39235315,Train9438
-3.0037298,4.00373,Train8841
1.1996518,-0.19965182,Train15921
2.126059,-1.126059,Train11171
-0.36496198,1.364962,Train1044
-0.26044297,1.260443,Train23325
4.349983,-3.349983,Train2515
-0.437261,1.437261,Train18459
-1.7032831,2.703283,Train20049
-5.370665,6.370665,Train24079
-3.4241548,4.4241548,Train5880
-0.5556847,1.5556847,Train7060
-5.8842664,6.8842664,Train19994
-0.45902205,1.459022,Train20416
5.923337,-4.923337,Train603
-2.364947,3.364947,Train1964
-2.7977066,3.7977066,Train10964
-0.24283552,1.2428355,Train7960
-0.43530202,1.435302,Train10832
-2.039758,3.039758,Train1748
-4.509356,5.509356,Train21853
-2.5770454,3.5770454,Train8532
-4.920888,5.920888,Train21012
0.87336075,0.12663926,Train10245
-1.3564799,2.35648,Train25690
-3.9796543,4.9796543,Train23195
-3.9012437,4.9012437,Train4758
1.5194628,-0.51946276,Train3526
-4.758583,5.758583,Train14042
-1.4801717,2.4801717,Train24430
-4.02091,5.02091,Train21257
-2.6705165,3.6705165,Train7447
1.2084358,-0.20843576,Train20896
-5.141584,6.141584,Train14074
-4.5772805,5.5772805,Train12689
0.49985164,0.50014836,Train3583
0.7180232,0.28197685,Train17353
2.500737,-1.500737,Train4115
-2.043509,3.043509,Train10889
-3.9778132,4.9778132,Train12502
1.1478088,-0.1478088,Train3934
-0.8615179,1.8615179,Train16108
-0.50610673,1.5061067,Train4204
-0.16930127,1.1693013,Train2295
0.5854198,0.4145802,Train1732
-4.021349,5.021349,Train23196
-3.5919704,4.5919704,Train21677
-5.6511416,6.6511416,Train11565
-5.9003525,6.9003525,Train11692
1.3319718,-0.33197176,Train24064
-2.5440145,3.5440145,Train23706
-2.8555658,3.8555658,Train18659
-1.6651328,2.6651328,Train2145
0.1929363,0.8070637,Train5831
3.0685878,-2.0685878,Train18440
-0.3536327,1.3536327,Train23128
-1.8125904,2.8125904,Train23818
-0.9027854,1.9027854,Train25172
-3.743731,4.743731,Train18622
-2.6539,3.6539,Train9184
-1.2385132,2.2385132,Train18948
2.5829644,-1.5829644,Train13
2.6107903,-1.6107903,Train3555
-3.2240043,4.2240043,Train10330
-0.6937196,1.6937196,Train16391
2.2956114,-1.2956114,Train2485
-4.4140058,5.4140058,Train9048
-1.8351274,2.8351274,Train2439
-2.9650185,3.9650185,Train15207
0.8544354,0.1455646,Train14877
-5.810806,6.810806,Train13789
-0.48327684,1.4832768,Train14986
-3.9893231,4.989323,Train11916
-6.0002694,7.0002694,Train22231
-4.9592657,5.9592657,Train12539
-1.6958685,2.6958685,Train25272
0.84204805,0.15795198,Train4589
-0.92376757,1.9237676,Train24143
-5.1371837,6.1371837,Train7252
-1.04371,2.04371,Train1631
-4.4333777,5.4333777,Train8046
0.95089334,0.049106676,Train16286
-0.29272532,1.2927253,Train856
-3.171311,4.171311,Train23817
-5.4335546,6.4335546,Train11547
1.1636659,-0.16366588,Train2023
-0.43535495,1.435355,Train8531
-3.3584776,4.3584776,Train21137
-3.365983,4.365983,Train13245
-3.4073792,4.407379,Train20799
1.3090203,-0.30902028,Train1934
2.7252436,-1.7252434,Train2803
2.774949,-1.7749491,Train1829
0.6565554,0.3434446,Train17522
-1.7032852,2.7032852,Train23628
-5.364631,6.364631,Train16807
-3.2530718,4.253072,Train1955
0.7571811,0.2428189,Train2027
3.850651,-2.850651,Train920
-5.222459,6.222459,Train21819
-6.6970253,7.6970253,Train12532
1.8794992,-0.87949914,Train4180
-1.2331698,2.2331698,Train1568
-0.035538077,1.0355381,Train8938
-0.4452014,1.4452014,Train7248
1.8965425,-0.8965426,Train2693
2.482896,-1.4828961,Train3026
0.34218532,0.6578147,Train3124
-0.420928,1.420928,Train16484
-2.0529783,3.0529783,Train7009
-5.3932323,6.3932323,Train22854
2.42003,-1.4200301,Train1296
-0.2816819,1.2816819,Train15471
-4.0031614,5.0031614,Train17254
-4.7002606,5.7002606,Train15855
-4.3891783,5.3891783,Train7824
2.6241183,-1.6241182,Train4444
-5.068777,6.068777,Train12519
-5.4615955,6.4615955,Train14708
-2.9249036,3.9249036,Train115
-3.7806315,4.7806315,Train15755
-1.8777349,2.877735,Train16618
1.9460703,-0.9460703,Train1812
-5.59563,6.59563,Train23716
-2.5125952,3.5125952,Train3805
0.9643835,0.035616536,Train3630
-1.9927816,2.9927816,Train11217
-0.10674322,1.1067432,Train18724
0.16528279,0.8347172,Train4268
-3.0652227,4.0652227,Train17005
-2.8536348,3.8536348,Train19274
-3.9581542,4.958154,Train16741
-5.2742205,6.2742205,Train22831
-3.3906689,4.390669,Train7584
-4.476027,5.476027,Train4668
-0.27054513,1.2705451,Train16133
-0.060358524,1.0603585,Train3863
-3.1309614,4.1309614,Train24368
2.188364,-1.1883641,Train16931
2.037158,-1.037158,Train3406
-1.0149257,2.0149257,Train1918
1.926024,-0.9260239,Train10075
2.7764587,-1.7764587,Train9
-2.581314,3.581314,Train15152
-6.045735,7.045735,Train20121
-0.82156,1.82156,Train6723
-3.8824348,4.882435,Train23842
-5.882695,6.882695,Train13848
-1.2113249,2.211325,Train6579
1.9545364,-0.9545364,Train2258
-0.797289,1.797289,Train23710
-5.949942,6.949942,Train21011
-2.385173,3.385173,Train10191
-6.044089,7.044089,Train13772
0.77744836,0.22255164,Train25829
-5.1289954,6.1289954,Train22841
-0.6613835,1.6613835,Train20239
-1.955395,2.955395,Train7956
-5.160028,6.160028,Train7991
3.356104,-2.356104,Train3569
-2.991167,3.991167,Train7135
-5.932991,6.932991,Train13938
-5.314102,6.314102,Train17467
1.4894516,-0.48945162,Train9543
-0.33366585,1.3336658,Train1709
0.57596016,0.4240398,Train24493
-3.6757088,4.675709,Train4662
-2.7338827,3.7338827,Train7125
-1.4486797,2.4486797,Train7909
-5.2572813,6.2572813,Train7615
2.406043,-1.406043,Train3510
-3.8505125,4.8505125,Train7016
-3.5304976,4.5304976,Train10248
-5.131767,6.131767,Train12743
-2.8844757,3.8844757,Train18363
-2.4077473,3.4077473,Train23164
-3.201013,4.201013,Train25365
-4.104574,5.104574,Train25138
-1.8690624,2.8690624,Train7916
-4.224635,5.224635,Train14156
-0.8741106,1.8741106,Train4987
-2.403475,3.403475,Train10997
-3.5264616,4.5264616,Train7502
-2.5512154,3.5512154,Train4213
3.6819685,-2.6819685,Train2699
2.3934765,-1.3934764,Train2572
-0.7543014,1.7543014,Train18914
3.6586003,-2.6586003,Train2631
3.8287153,-2.8287153,Train1334
-3.4813433,4.4813433,Train7883
-1.2030916,2.2030916,Train859
-1.4639318,2.4639318,Train9210
-1.575433,2.575433,Train19347
-2.3024707,3.3024707,Train4724
-5.5636954,6.5636954,Train11465
-3.446535,4.446535,Train17979
-2.0708218,3.0708218,Train18423
2.9842088,-1.9842088,Train4660
1.066344,-0.066344,Train4441
-0.5537518,1.5537518,Train15960
-4.403923,5.403923,Train14268
1.54082,-0.54082,Train3334
-4.501892,5.501892,Train7182
-3.4988122,4.498812,Train13682
-1.1074209,2.107421,Train7990
1.9181461,-0.9181461,Train8038
-0.52995884,1.5299588,Train4430
2.4659314,-1.4659314,Train1003
-5.3516526,6.3516526,Train24739
0.21561754,0.78438246,Train2437
-4.8813114,5.8813114,Train22930
2.6587248,-1.6587249,Train2091
-0.124384284,1.1243843,Train20140
-4.2654076,5.2654076,Train19667
0.22133112,0.7786689,Train17533
-0.057875752,1.0578758,Train15224
1.5780115,-0.5780116,Train8850
-3.697513,4.697513,Train5921
0.015227437,0.98477256,Train93
-0.48463368,1.4846337,Train17506
3.5499523,-2.5499523,Train18575
-2.0547101,3.0547101,Train14798
3.6695797,-2.6695797,Train2477
-4.4966755,5.4966755,Train22631
-0.8842659,1.8842659,Train19122
-1.1467178,2.1467178,Train15771
0.9626587,0.03734131,Train11185
0.18143994,0.81856006,Train2512
2.178348,-1.178348,Train2989
-0.6005292,1.6005292,Train4576
-2.9052436,3.9052436,Train8078
0.8539705,0.14602946,Train16251
-2.900531,3.900531,Train23878
-4.6189666,5.6189666,Train19386
-1.9157157,2.9157157,Train8317
-6.047853,7.047853,Train12710
-4.0398154,5.0398154,Train10980
0.2122392,0.7877608,Train9519
-4.160685,5.160685,Train15236
-2.1129017,3.1129017,Train23749
0.49891502,0.501085,Train753
-6.276876,7.276876,Train22301
-5.192736,6.192736,Train12096
1.8843286,-0.88432854,Train854
3.2665627,-2.2665627,Train469
-2.0525432,3.0525432,Train3600
-3.8340793,4.8340793,Train21748
-2.820837,3.820837,Train11347
-3.638084,4.638084,Train12760
-5.363296,6.363296,Train13977
3.6540205,-2.6540205,Train5945
-4.7512164,5.7512164,Train12007
-2.261454,3.261454,Train13628
-0.11666739,1.1166674,Train12216
-0.044442058,1.044442,Train4741
1.52777,-0.52777,Train4538
-0.15491903,1.154919,Train25509
-4.0577846,5.0577846,Train16222
-2.6211128,3.6211128,Train7117
1.2592516,-0.25925165,Train17512
-5.848493,6.848493,Train14983
2.285353,-1.285353,Train3803
-5.611354,6.611354,Train8051
-3.1599789,4.159979,Train7459
-0.96796167,1.9679617,Train20745
-1.6031542,2.6031542,Train18373
2.3827791,-1.382779,Train625
2.012107,-1.012107,Train3010
-0.13408244,1.1340824,Train4411
2.0267253,-1.0267254,Train1771
-0.35070908,1.3507091,Train11151
-5.4224353,6.4224353,Train14098
-4.1030264,5.1030264,Train16008
-3.522997,4.522997,Train17573
-2.572528,3.572528,Train24153
-1.697284,2.697284,Train7955
-2.3488367,3.3488367,Train7246
-4.216269,5.216269,Train22889
0.21332002,0.78668,Train11094
-3.9447446,4.9447446,Train6994
0.5497438,0.4502562,Train2076
0.3486436,0.6513564,Train2044
-3.4298573,4.4298573,Train25296
-5.1821895,6.1821895,Train22406
0.9858463,0.014153715,Train8933
-4.248803,5.248803,Train5811
1.7513151,-0.7513151,Train10067
4.1749225,-3.1749225,Train379
-2.7670536,3.7670536,Train16244
-1.6275773,2.6275773,Train4649
-6.224461,7.224461,Train11953
-0.18491852,1.1849185,Train438
-3.6771584,4.6771584,Train14626
-2.016614,3.016614,Train7617
-1.5377452,2.5377452,Train23173
-4.396983,5.396983,Train15187
0.35305703,0.646943,Train2066
0.15417546,0.84582454,Train9023
-0.78492594,1.7849259,Train8134
1.578379,-0.57837903,Train3409
1.3265977,-0.32659766,Train8852
-3.5406895,4.5406895,Train6761
0.108766556,0.89123344,Train8853
2.7129385,-1.7129385,Train2658
-1.9156299,2.9156299,Train24984
-4.1994157,5.1994157,Train20157
-2.9570587,3.9570587,Train24428
-3.1308217,4.1308217,Train18917
-3.256528,4.256528,Train9872
-5.815265,6.815265,Train14304
-4.1337423,5.1337423,Train13862
3.0779839,-2.0779839,Train4285
-0.39186835,1.3918684,Train1357
0.015307963,0.98469204,Train15335
-2.4951918,3.4951918,Train11584
-2.9770994,3.9770994,Train16738
-2.8144639,3.8144639,Train14899
-1.5647287,2.5647287,Train24114
-6.1618056,7.1618056,Train12594
4.0971136,-3.0971138,Train3194
2.8628745,-1.8628746,Train8126
-4.4788375,5.4788375,Train9040
0.72482646,0.27517354,Train18023
-2.6634312,3.6634312,Train14711
-4.6371803,5.6371803,Train4715
0.47525078,0.5247492,Train24449
-6.3986354,7.3986354,Train11903
-0.29180968,1.2918097,Train8658
-5.6951737,6.6951737,Train22804
-3.3453503,4.3453503,Train20547
5.188309,-4.188309,Train3182
-5.9232445,6.9232445,Train25136
-3.0423455,4.0423455,Train9666
-5.248545,6.248545,Train21640
-5.840638,6.840638,Train14227
-1.9696996,2.9696996,Train16416
-1.2039165,2.2039165,Train7362
0.8253655,0.17463452,Train2582
-2.0813444,3.0813444,Train17985
-5.7558856,6.7558856,Train14160
-3.6165953,4.6165953,Train25594
-0.9143088,1.9143088,Train2543
-3.2375488,4.237549,Train4898
-5.2359095,6.2359095,Train14429
3.0730748,-2.0730748,Train3305
-2.6203287,3.6203287,Train13925
-1.6908305,2.6908305,Train4886
-3.868289,4.868289,Train7124
-2.0289683,3.0289683,Train17800
-6.5132484,7.5132484,Train11859
4.6415586,-3.641559,Train2833
-0.57896614,1.5789661,Train23275
0.9546917,0.045308292,Train8894
-4.7742696,5.7742696,Train7974
-4.609374,5.609374,Train13855
-3.5813112,4.581311,Train9773
-3.3755713,4.3755713,Train18744
-6.315455,7.315455,Train7474
-2.209409,3.209409,Train4705
-2.1276371,3.1276371,Train13339
-6.5216866,7.5216866,Train23914
-5.9259467,6.9259467,Train12842
-2.392669,3.392669,Train5558
-4.7363553,5.7363553,Train21923
-1.8754895,2.8754895,Train16115
-3.794341,4.794341,Train16936
-0.49756622,1.4975662,Train23899
-1.1177881,2.117788,Train16364
-3.0325823,4.0325823,Train3057
-5.0607367,6.0607367,Train24734
-2.0145533,3.0145533,Train5251
-0.24593806,1.2459381,Train25246
3.4255562,-2.4255562,Train1147
-4.1635046,5.1635046,Train22953
-1.3117847,2.3117847,Train7871
